CaseID,Feature__GLCM_JointMaximum(IBSI:GYBY),Feature__GLCM_JointAverage(IBSI:60VM),Feature__GLCM_JointVariance(IBSI:UR99),Feature__GLCM_JointEntropyLog2(IBSI:TU9B),Feature__GLCM_JointEntropyLog10(IBSI:No),Feature__GLCM_DifferenceAverage(IBSI:TF7R),Feature__GLCM_DifferenceVariance(IBSI:D3YU),Feature__GLCM_DifferenceEntropy(IBSI:NTRS),Feature__GLCM_SumAverage(IBSI:ZGXS),Feature__GLCM_SumVariance(IBSI:OEEB),Feature__GLCM_SumEntropy(IBSI:P6QZ),Feature__GLCM_AngularSecondMoment(IBSI:8ZQL),Feature__GLCM_Contrast(IBSI:ACUI),Feature__GLCM_Dissimilarity(IBSI:8S9J),Feature__GLCM_InverseDifference(IBSI:IB1Z),Feature__GLCM_NormalisedInverseDifference(IBSI:NDRX),Feature__GLCM_InverseDifferenceMoment(IBSI:WF0Z),Feature__GLCM_NormalisedInverseDifferenceMoment(IBSI:1QCO),Feature__GLCM_InverseVariance(IBSI:E8JP),Feature__GLCM_Correlation(IBSI:NI2N),Feature__GLCM_Autocorrelation(IBSI:QWB0),Feature__GLCM_ClusterTendency(IBSI:DG8W),Feature__GLCM_ClusterShade(IBSI:7NFM),Feature__GLCM_ClusterProminence(IBSI:AE86)
270,0.022490966,38.60922187,110.0145774,8.129790874,2.447310911,1.282717417,2.281940291,8.127578972,77.21844375,436.1310055,8.123640306,0.006233789,3.927304264,1.282717417,0.605433682,0.980854349,0.563790507,0.999047414,0.39144813,0.982150982,1598.722939,436.1310055,-4444.732469,549859.7183
271,0.070699777,29.41145261,286.4424859,8.841825491,2.661654689,2.271371613,9.407348249,8.715547485,58.82290522,1131.203466,8.696180066,0.008466464,14.56647725,2.271371613,0.523613212,0.967576178,0.465163252,0.996571032,0.308407165,0.974573469,1144.192792,1131.203466,-5932.4856,2625073.316
272,0.03191962,31.63641024,165.726078,8.542346158,2.571502427,1.569119306,3.528568955,8.504016055,63.27282048,656.9136077,8.499305542,0.004967087,5.990704351,1.569119306,0.566232266,0.976824994,0.517643567,0.998553415,0.383229618,0.981925885,1163.593179,656.9136077,2240.815516,856661.012
273,0.022740853,29.70637236,194.1863216,8.713816694,2.623120202,1.886401181,9.296645061,8.664063419,59.41274472,763.8901318,8.658955224,0.004780751,12.85515448,1.886401181,0.544675,0.973015294,0.491431644,0.997212343,0.363477075,0.966899949,1070.227303,763.8901318,4022.106535,1175906.93
274,0.022742115,32.40712996,205.7635987,8.949409952,2.694040839,2.290115631,10.67369854,8.86622129,64.81425992,807.1360665,8.942852882,0.003843777,15.91832815,2.290115631,0.50503089,0.967384716,0.443723402,0.996452705,0.325579259,0.961318892,1248.026507,807.1360665,-6185.862992,1439367.695
275,0.021597603,24.16714891,155.1020085,8.524515926,2.566134992,2.328717578,25.63949048,8.422859169,48.33429782,589.3456181,8.516050208,0.004850742,31.06241604,2.328717578,0.526958586,0.968761083,0.470731119,0.994138699,0.357500908,0.899864559,723.6218869,589.3456181,-1036.400098,793459.9066
276,0.093937074,22.81980022,242.6852122,8.431153565,2.538030121,2.06115133,6.217860125,8.390097115,45.63960045,960.2746437,8.379603238,0.015401137,10.46620493,2.06115133,0.540253646,0.97008918,0.479103401,0.997488693,0.268032225,0.978436665,758.1953919,960.2746437,11004.42753,2152936.415
277,0.071830986,24.42934963,193.8693043,8.51320728,2.562730751,2.014208782,6.735879304,8.484103479,48.85869925,764.6843009,8.488533877,0.00994141,10.79291632,2.014208782,0.560308642,0.970877667,0.504438467,0.997417498,0.269840121,0.972164453,785.2659693,764.6843009,2061.974671,1420211.098
278,0.021295411,28.70035448,150.9618487,8.030624257,2.417458785,1.101567962,2.815915663,8.010042383,57.40070897,599.8180273,8.014865036,0.006334315,4.029367638,1.101567962,0.643812849,0.983633612,0.609471776,0.999079992,0.392925979,0.986654351,972.6575123,599.8180273,2924.548622,801555.0896
279,0.057858518,26.69066309,150.1431746,7.633865058,2.298022365,1.049629673,4.299233985,7.626397231,53.38132618,595.171742,7.616233675,0.012508309,5.400956436,1.049629673,0.673864091,0.984631048,0.643298586,0.998859723,0.363857799,0.982013979,859.8341926,595.171742,11310.22049,944384.0759
280,0.018931189,25.82715646,135.5454196,8.371375054,2.520034996,1.692768761,12.58802195,8.284912164,51.65431293,526.7281904,8.358476746,0.00534063,15.45348803,1.692768761,0.563073505,0.97612498,0.512872797,0.997181985,0.384278442,0.942995167,794.8606866,526.7281904,8000.189503,845734.9735
281,0.032113331,23.41780566,166.7488733,8.549564362,2.573675323,1.902122886,13.02552455,8.503869999,46.83561132,650.3518971,8.545724054,0.005333245,16.64359603,1.902122886,0.547875357,0.973205263,0.495039105,0.99674974,0.363706993,0.950093828,706.8206971,650.3518971,4746.560729,871940.8038
